person_id,movie_id
330371,103595
342970,103595
601952,103595
637218,103595
791231,103595
1019247,103595
1110321,103595
397,103609
1123,103609
4486,103615
220976,103615
603402,103615
1283,103617
1976,103617
293550,103617
1738,103629
698764,103629
112374,103634
1202180,103634
2478376,103634
3012543,103634
244,103644
1097,103644
1165,103644
1524,103644
1044,103666
1108,103666
313,103670
411,103670
1250,103681
40939,103681
182911,103681
1376,103710
320762,103710
320808,103710
289038,103723
862907,103723
310,103747
422,103747
534,103747
1844,103752
228678,103752
140,103772
232,103772
675,103772
1169,103772
201,103776
362,103776
474,103776
686,103776
1301,103786
1372,103786
427894,103786
4851,103791
246418,103791
273178,103791
764450,103791
221,103805
514,103805
461,103818
1586,103818
636694,103818
1545,103827
1621,103827
341743,103827
357,103838
1364,103838
323,103848
453,103848
707,103848
209,103850
614,103850
2064,103850
936403,103850
126,103855
1365,103855
167850,103855
447290,103855
552,103859
932,103859
2101,103859
4979,103859
164,103874
198,103874
206,103874
213,103874
4486,103875
388744,103875
722,103881
641244,103881
442,103893
661,103893
1785,103893
515,103919
75359,103919
865302,103919
885,103923
1074,103923
569000,103923
621,103924
1737,103924
5316,103924
1108,103933
5019,103933
480,103936
872,103936
375,103939
1036,103939
722631,103939
857177,103939
38572,103948
273178,103948
8,103962
633,103962
1829,103962
4248,103962
664,103976
818,103976
172604,103976
622,103982
1319,103982
1599,103982
751638,103982
656768,103992
959113,103992
4816,103994
502813,103994
555227,103994
868207,103994
110507,104003
320762,104003
177,104006
228,104006
93,104009
107,104009
321,104009
443,104027
304000,104027
397124,104027
81449,104028
102522,104028
229733,104028
865411,104028
579,104029
527002,104029
286,104030
1038,104030
689424,104030
1109,104036
1653,104036
1669,104036
1845,104036
665,104040
234541,104040
446702,104040
782,104053
1453,104053
2078,104053
211,104054
893,104054
6230258,104054
246,104070
443,104070
618,104070
658,104070
156,104073
401,104073
381,104080
448,104080
320969,104103
626259,104103
587,104105
145880,104105
249,104107
1136,104107
1283,104107
1624,104107
1016,104112
1421,104112
552,104114
809031,104114
344,104119
1800,104119
98734,104119
1884,104129
89937,104129
344894,104129
1016,104135
1522,104135
926,104142
1123,104142
1850,104142
1210,104155
121559,104155
146,104181
5216,104181
276,104187
409,104187
1736,104187
911725,104187
148,104200
176,104200
546,104201
1223,104201
274508,104201
911542,104201
440514,104213
534132,104213
448,104215
469,104215
1299,104215
865302,104215
129,104231
173,104231
698764,104231
460,104237
1291,104237
1669,104237
156,104240
463,104240
168262,104240
9595,104251
223652,104251
502813,104251
674202,104251
417,104252
2105,104252
322513,104252
225,104254
245,104254
347,104254
526,104254
102,104257
129,104257
193,104257
197,104257
287333,104261
320762,104261
107,104265
152,104265
235,104265
616,104265
262543,104273
903677,104273
633,104283
2056,104283
707,104290
2663,104290
130,104291
154,104291
704,104291
256,104298
306,104298
1426,104298
39200,104298
164,104299
389,104299
623,104299
929,104309
1480,104309
329060,104309
588777,104309
103,104321
724,104321
981,104321
1746,104321
98266,104334
143617,104334
542677,104334
1204936,104334
421,104346
1133,104346
199,104348
273,104348
285,104348
493,104348
611,104362
1099,104362
194,104376
542,104376
5569,104376
106,104377
1457,104377
1231,104380
225191,104380
360,104389
1368,104389
1711,104389
133,104412
163,104412
349,104412
412,104412
197,104427
362,104427
800,104427
707,104428
2663,104428
346,104431
582,104431
1573,104431
827663,104431
115,104438
572,104438
1001,104438
1552,104438
554,104443
289038,104443
457655,104443
188,104452
443,104452
1127,104452
364915,104452
164,104454
307,104454
603,104454
668,104454
95,104466
1114,104466
1201,104466
1628,104466
598971,104473
656768,104473
220,104485
1108,104485
751638,104485
818,104489
502425,104489
928134,104489
114,104503
1025,104503
366,104507
1641,104507
199006,104507
946179,104507
1439,104511
1594,104511
5162,104511
1638,104516
228678,104516
1309,104521
435218,104521
601105,104521
289,104522
321,104522
489,104540
143150,104540
147983,104540
894690,104540
4851,104545
302105,104545
235,104549
412,104549
448,104549
65320,104549
415,104550
1518,104550
498247,104550
878152,104550
329,104558
706,104558
874684,104558
293550,104576
664499,104576
461,104613
1826,104613
701561,104613
483,104627
643,104627
280955,104638
596807,104638
170,104647
225,104647
163988,104676
264289,104676
318889,104676
440988,104676
381,104678
758,104678
1979,104678
457,104682
5370,104682
1584,104685
4486,104685
289098,104685
366027,104685
358,104691
656,104691
575184,104691
777760,104691
112,104692
1194,104692
4908,104693
338886,104693
133,104694
158,104694
187,104694
1614,104694
188,104695
357,104695
553,104695
700,104695
144,104696
403,104696
665,104696
672,104697
1441,104697
154,104714
418,104714
582,104714
623,104714
238,104720
1418,104720
98733,104720
793235,104720
192,104741
1738,104741
112,104743
2027,104743
798779,104743
215,104756
560,104756
1811,104756
1625,104762
2056,104762
234541,104762
201,104765
450116,104765
1744,104766
2057,104766
198072,104766
317293,104766
218,104779
424,104779
1075,104779
782561,104779
317725,104795
596807,104795
243,104797
291,104797
5148,104797
104,104802
800,104802
197,104804
289,104804
350,104804
1765,104804
619,104816
6702,104816
278752,104816
429207,104831
768334,104831
1334,104833
1527,104833
1574,104833
923210,104833
1719,104835
1851,104835
125,104839
966,104839
331,104850
435,104850
554,104850
571106,104850
463649,104860
865411,104860
1028,104864
597673,104864
389,104868
722,104868
809031,104868
1107,104897
1834,104897
764134,104897
147605,104918
785842,104918
166,104928
345,104928
689,104928
1601,104928
930,104946
97842,104946
99099,104946
114608,104946
582,104952
673,104952
1494,104952
925943,104952
178,104954
1457,104954
2128,104954
693,104968
1114,104968
859016,104968
461,104981
928720,104981
597,104984
1967,104984
268,104990
288,104990
380,104990
597,104990
1367,104994
194006,104994
997,104997
1228,104997
1233,104997
4365,104997
134,105001
1448,105001
106,105009
1434,105009
1445,105009
323,105017
993,105017
1186,105017
353546,105017
457,105045
1831,105045
99828,105045
518,105046
641,105046
433,105048
991,105048
1158,105048
930062,105048
1114,105052
747962,105052
530,105059
736263,105059
1629,105063
343325,105063
720277,105066
764450,105066
745,105067
1719,105067
111,105078
604,105078
1156,105080
288621,105080
449652,105080
861600,105080
1364,105103
676973,105103
648,105104
1744,105104
668271,105104
291,105107
5569,105107
317,105108
442,105108
1670,105108
148,105112
271,105112
293,105112
380,105127
458,105127
852,105127
94789,105127
317,105128
381,105128
411,105128
110,105130
668,105130
491402,105130
74847,105135
888154,105135
569226,105147
642522,105147
732090,105147
952848,105147
705,105150
1215,105150
1644,105150
155,105151
209,105151
627,105151
911542,105151
106,105156
643,105156
741388,105157
769154,105157
90,105159
151,105159
1151,105159
4486,105160
94789,105160
212,105165
285,105165
870,105165
885,105165
476,105173
555,105173
868,105173
430151,105173
442,105175
745,105175
1285,105175
1725,105175
582,105187
1347,105187
726223,105187
690,105191
151419,105191
284,105211
704,105211
966,105211
1334,105211
661,105214
1487,105214
990,105215
1872,105215
357,105217
874,105217
1475,105217
827973,105217
959,105219
541576,105219
564,105222
613,105222
722631,105222
115,105226
454,105226
1223,105226
172,105236
514,105236
619,105236
1606,105236
1049,105256
1215,105256
1492,105256
2062,105256
93,105265
643,105265
950,105265
1729,105265
870,105266
297538,105266
128,105275
571537,105275
145,105291
732,105291
222,105298
640,105298
352,105306
627,105306
199,105323
270,105323
563,105323
714310,105323
354,105327
409,105327
563,105327
871,105327
4816,105359
102744,105359
709204,105359
564,105361
159527,105361
236,105377
1617,105377
95,105378
1201,105378
1773,105378
140,105391
429,105391
553,105391
613,105391
156,105396
211,105396
121559,105411
233027,105411
756083,105411
403,105414
492,105414
1836,105414
295334,105414
403,105415
1714,105415
1718,105415
155,105417
1562,105417
1749,105417
481,105428
749,105428
101,105435
602,105435
1627,105435
562,105437
53384,105437
326,105459
442,105459
615,105466
1118,105466
230,105477
1851,105477
652,105480
695,105480
1470,105480
1673,105480
249,105481
514,105481
1162,105481
1199,105485
941708,105485
4109,105515
451600,105515
1108,105526
468772,105526
906261,105526
1696,105527
186469,105527
358180,105527
1725,105560
632664,105560
21835,105563
545899,105563
496,105572
1367,105572
1726,105572
244630,105572
1099,105573
1185,105573
1573,105573
674231,105573
402,105577
451,105577
526,105577
1413,105577
174,105585
1295,105585
1731,105585
911542,105585
577,105593
1664,105593
562807,105593
889926,105593
299,105597
1712,105597
229733,105602
543547,105602
2094,105614
723796,105614
761212,105614
419645,105616
454236,105616
245,105629
349,105629
705,105629
902,105631
966,105631
1282,105631
750916,105631
309,105634
104753,105634
200,105636
1084,105636
6669,105636
99,105645
514,105645
261,105660
2128,105660
749,105665
498247,105665
936403,105665
283,105670
1024,105670
5315,105670
64769,105670
1397,105678
1712,105678
322,105682
809,105682
143,105690
169,105690
219,105690
997,105690
553,105691
624,105691
186469,105691
642239,105691
142,105695
151,105695
432,105695
1321,105695
185,105698
241,105698
642522,105698
501,105699
621,105699
656,105699
52,105706
511,105706
870,105706
1788,105706
90,105712
726200,105712
200,105719
461,105719
141,105729
440988,105729
502425,105729
124481,105751
494784,105751
1409,105755
1586,105755
1696,105755
882,105768
603090,105768
166,105789
648,105789
655,105789
160,105790
460,105790
193661,105790
119,105793
196,105793
507,105793
1022,105793
113,105807
1044,105807
232,105809
1518,105809
1744,105809
438682,105809
276,105810
551,105810
624,105810
460694,105810
257,105811
1439,105811
1711,105811
792177,105811
437,105812
648,105812
1609,105812
274508,105812
168,105813
353,105813
620,105813
643,105819
1108,105819
400998,105819
426,105824
546,105824
731772,105824
860233,105824
148964,105836
748075,105836
1650,105885
180984,105885
164,106185
618,106185
1714,106185
728,106210
956956,106210
349,106220
471,106220
502,106220
1378,106220
704,106223
1673,106223
201,106226
213,106226
358,106226
1293,106233
175621,106233
160,106246
1759,106246
357979,106246
849,106251
1560,106251
2181,106251
508249,106251
274,106253
991,106253
1117,106253
1552,106257
103196,106257
1092,106258
103196,106258
115,106266
168,106266
171513,106266
503627,106266
9368,106275
473162,106275
695860,106275
954162,106275
377,106292
389,106292
1199,106292
5280,106292
442,106303
909620,106303
136,106307
666,106307
1159,106307
718,106308
1110,106308
132257,106308
317956,106308
185,106309
1719,106309
507212,106309
947,106323
1552,106323
77720,106323
146,106335
566,106335
1151,106339
1324,106339
49049,106339
498247,106339
1653,106340
193661,106340
21835,106346
596807,106346
700229,106346
959377,106346
751,106350
5019,106350
5212,106350
956,106353
1131,106353
1662,106353
1845,106353
952,106364
1127,106364
5078,106364
261724,106366
871456,106366
1301,106375
1372,106375
245,106379
1806,106379
661,106386
1388,106386
1520,106386
136,106387
194,106387
524,106387
1644,106387
616,106393
1606,106393
722221,106393
644,106395
708,106395
143,106400
1458,106400
1815,106400
167,106402
20717,106402
265492,106402
284,106418
286,106418
748075,106418
121,106447
403,106447
619,106447
655,106447
1598,106451
936403,106451
270,106452
672,106452
455767,106452
187,106453
271,106453
353,106453
1505,106453
357,106455
454,106455
648,106455
1557,106455
418,106464
532,106464
5569,106464
923366,106464
422,106466
429,106466
467,106466
1346,106466
973,106469
1963,106469
145,106471
200,106471
1696,106471
1748,106471
326,106479
997,106479
275913,106487
402730,106487
134,106489
969,106489
1590,106489
1674,106500
5300,106500
254402,106500
382,106504
451376,106504
594,106505
1592,106505
5278,106505
199,106519
491,106519
542,106519
576,106519
732,106536
995,106536
1156,106536
2663,106536
1097,106537
1669,106537
654110,106537
230,106582
1475,106582
740264,106582
238,106586
284,106586
2027,106586
101,106598
4852,106598
461446,106598
672103,106598
1006,106611
234791,106611
502442,106611
608,106613
852466,106613
947,106621
948723,106621
144,106627
224,106627
1748,106627
748075,106627
1439,106638
915989,106638
636694,106644
751638,106644
871456,106644
172,106660
187,106660
751638,106660
321,106661
700,106661
1347,106661
459,106664
1496,106664
364915,106664
740264,106664
177,106673
244,106673
1449,106673
190,106677
168262,106677
115,106684
299,106684
336,106684
366,106696
889513,106696
113,106697
230,106697
648,106697
1329,106697
502,106701
527,106701
687506,106701
961,106722
5045,106722
930062,106722
1722,106727
191369,106727
564724,106727
931165,106727
642198,106731
908914,106731
1411,106732
1418,106732
2026,106732
106,106753
160550,106753
394012,106753
1092,106761
1598,106761
905984,106761
937930,106761
579,106762
679410,106762
284,106796
960,106796
1879,106796
112,106822
555,106822
1815,106827
125148,106827
416893,106827
440514,106827
99,106833
553,106833
4883,106833
235,106834
966,106834
1552,106834
555,106837
872,106837
1586,106837
261724,106843
429207,106843
1210,106850
1277,106850
1617,106850
476,106851
1445,106851
1638,106854
626259,106854
761212,106854
140,106856
380,106856
1347,106856
1797,106856
271,106860
1505,106860
521,106866
1641,106866
702,106868
256121,106868
860233,106868
145,106873
707,106873
800,106873
625075,106873
664,106877
932,106877
313,106881
618,106881
1609,106881
693,106902
1332,106902
72768,106908
147605,106908
665,106912
1598,106912
1729,106912
113,106913
1729,106913
129,106918
432,106918
675,106918
1358,106918
1820,106921
429207,106921
708,106925
1283,106925
212,106926
598,106926
1001,106926
150,106941
270,106941
1891,106941
875951,106941
461,106946
397555,106946
483,106950
1748,106950
4286,106950
29,106954
369513,106954
369567,106954
768334,106954
2015,106963
915989,106963
514,106965
1614,106965
289098,106968
923366,106968
148,106977
169,106977
194,106977
688,106977
1397,106983
184392,106983
380,107004
432,107004
574,107004
836071,107004
297,107007
640,107007
2332,107007
430151,107007
868,107025
910256,107025
346,107034
704,107034
1556,107034
187724,107034
102522,107037
194136,107037
144812,107040
302105,107040
457,107042
596,107042
603,107042
878302,107042
793,107045
1152,107045
156314,107045
297602,107045
1751,107046
915208,107046
195,107048
510,107048
254402,107048
864997,107048
268,107050
493,107050
527,107050
580565,107050
360,107057
467,107057
2332,107057
241,107076
448,107076
648,107079
942646,107079
640,107090
665,107090
1525,107090
559144,107090
375,107091
1301,107091
1718,107091
5569,107091
160004,107107
343325,107107
1793,107110
1821,107110
148187,107110
322047,107110
336,107117
1194,107117
4729,107117
541,107120
572,107120
1562,107120
302,107123
1285,107123
411,107130
870,107130
150,107131
398,107131
17519,107131
76204,107131
221,107144
420,107144
978,107144
1077,107144
147,107146
587,107146
514,107147
644,107147
1787,107147
169,107148
678,107148
460,107151
658,107151
744,107151
352,107152
666,107152
1808,107152
539652,107152
1295,107164
908914,107164
849,107165
893941,107165
375959,107179
564805,107179
142,107206
518,107206
623,107206
1518,107206
358,107207
592,107207
393,107209
1976,107209
4486,107209
238,107210
385320,107210
193,107211
437,107211
602,107211
1025,107211
178,107212
200,107212
273,107212
2023,107212
99,107220
1340,107220
721,107224
2181,107224
793,107242
58181,107242
362,107247
641,107247
588,107277
281575,107277
862932,107277
864997,107277
389,107286
421,107286
1151,107286
1459,107286
156,107290
277,107290
368,107290
554,107290
1703,107296
374610,107296
93,107302
496,107302
721,107315
1075,107315
929,107319
664499,107319
936403,107319
261,107322
2059,107322
103038,107322
469103,107322
900915,107330
927641,107330
448,107333
1434,107333
1429,107346
353717,107346
236711,107356
429207,107356
216,107362
719,107362
1097,107362
138770,107362
375,107372
1051,107372
26804,107372
658113,107372
184392,107416
908914,107416
206,107426
403,107426
1389,107426
43041,107427
381606,107427
237,107438
263,107438
616,107451
749,107451
1475,107451
2057,107451
194,107455
209,107455
265,107455
492,107455
510,107455
546,107455
911542,107455
460,107468
7183,107468
366,107471
809,107471
134,107473
195,107473
235,107473
155,107478
226,107478
505,107478
1101,107478
253216,107479
959377,107479
173,107497
285,107497
597,107497
154,107501
1763,107501
926592,107501
448,107504
639,107504
182456,107504
95,107507
473,107507
302,107520
767,107520
330,107523
494,107523
524,107523
977,107523
422,107529
1550,107529
2027,107573
908919,107573
4920,107590
919361,107590
131,107594
514,107594
1125,107594
200,107597
457,107597
1283,107597
1884,107601
955195,107601
1659,107604
706298,107604
130,107606
603,107606
695,107606
1251,107606
978,107610
65274,107610
105835,107610
265999,107610
152,107611
565,107611
843,107611
369,107613
458,107613
571,107613
1711,107613
112,107614
245,107614
398,107614
1213,107614
110,107616
206,107616
295,107616
668,107616
652,107623
1164,107623
1597,107623
1826,107623
1987,107624
727120,107624
1346,107626
511270,107626
173,107630
474,107630
1451,107630
925966,107630
667,107653
1020,107653
168,107659
347,107659
389,107659
438,107665
1625,107665
1884,107665
1768,107666
494784,107666
90469,107672
467478,107672
424,107683
532,107683
461,107684
1108,107684
1153,107684
111,107685
675,107685
1711,107685
1028,107695
768334,107695
1584,107702
226583,107702
350383,107702
852965,107702
241,107711
275,107711
1085,107711
1092,107750
507212,107750
444,107755
5351,107755
708,107756
187998,107756
842770,107756
448,107763
184392,107763
236711,107763
476,107773
981,107773
317293,107773
210,107798
243,107798
1334,107798
1731,107798
317725,107802
764450,107802
126,107808
142,107808
368,107808
412901,107808
144045,107815
946179,107815
158,107818
243,107818
561809,107818
172,107822
456,107822
554,107822
1593,107822
732,107824
1007,107824
1859,107824
324,107842
461,107842
321,107843
403,107843
551,107843
1208,107843
286,107863
1474,107863
5522,107863
932,107889
1001,107889
1729,107889
4898,107889
1108,107912
1194,107912
233027,107912
107,107927
174,107927
654,107927
395,107937
461,107937
933310,107937
164,107943
668,107943
1659,107943
4851,107956
227958,107956
408538,107956
502813,107956
285768,107962
414979,107962
724784,107962
933310,107962
125,107969
172,107969
648,107969
198,107983
496,107983
565,107983
997,107985
5272,107985
510,107999
553,107999
1557,107999
860233,107999
171,108000
276062,108000
593841,108000
276,108002
885,108002
269463,108002
511196,108002
185168,108003
714561,108003
228678,108006
322339,108006
679410,108006
369,108026
418,108026
461,108045
2122,108045
146,108052
553,108052
1426,108052
328751,108052
260,108065
1426,108065
1505,108065
695,108072
828980,108072
194006,108099
499223,108099
164,108101
700,108101
2148,108119
101005,108119
194,108122
209,108122
510,108122
1117,108122
1272,108134
1687,108134
551,108135
869,108135
1321,108135
128,108137
328751,108137
1024,108143
641509,108143
155,108147
1562,108147
1749,108147
400464,108147
226,108149
330,108149
661,108149
5212,108149
158,108160
212,108160
232,108162
287,108162
297,108162
908116,108162
97,108169
874,108169
1210,108169
297,108171
708,108171
196,108174
1439,108174
1625,108174
1802,108174
218,108182
693799,108182
149,108185
152,108185
1303,108186
1736,108186
809031,108186
1347,108207
1385,108207
1876,108207
246,108238
572,108238
1199,108238
1744,108238
693,108253
1742,108253
5078,108253
454,108255
491,108255
526,108255
1364,108255
581277,108260
793634,108260
461,108264
719,108264
1891,108264
394012,108264
288,108265
494,108265
1347,108265
1844,108265
706,108281
1472,108281
84,108289
155607,108289
101005,108306
281234,108306
593841,108306
937930,108306
480,108308
793634,108308
876958,108308
459,108311
1223,108311
1624,108311
551,108320
1864,108320
5559,108320
113,108327
526,108327
551,108327
134,108330
138,108330
289,108330
221,108333
563,108333
662,108333
1624,108333
145,108334
287,108334
1488,108334
1592,108334
434,108342
1044,108342
1397,108342
720277,108351
764450,108351
2181,108356
545899,108356
720277,108356
174,108358
200,108358
385,108358
621,108358
404091,108370
524528,108370
254,108372
320762,108372
524528,108372
164,108388
1492,108388
1673,108388
828980,108388
596,108395
1123,108395
1458,108395
99,108399
174,108399
225,108399
454,108399
947,108401
98734,108401
223,108410
409,108410
751,108420
911542,108420
1586,108440
2122,108440
598,108442
678,108442
1804,108442
2105,108443
41458,108443
320808,108443
225,108451
673,108451
1609,108451
113,108473
313,108473
662,108473
1802,108473
606,108500
2010,108500
1586,108517
1696,108517
949385,108517
885,108518
1228,108518
751,108521
1251,108521
1525,108521
855103,108521
119,108525
196,108525
686,108525
1022,108525
422,108526
281486,108526
674231,108526
530,108539
1738,108539
4752,108539
435218,108539
136,108550
138,108550
496,108550
5460,108550
291,108551
401,108551
547,108554
642239,108554
579,108555
640,108555
1800,108557
1987,108557
546797,108557
4971,108559
608378,108559
598,108569
700,108569
1826,108569
397124,108569
53,108588
874,108588
1194,108588
113,108596
380,108596
511,108596
1321,108596
275,108597
754,108597
1475,108597
172,108633
322513,108633
357,108636
409,108636
661,108636
104,108670
626202,108670
310865,108674
557859,108674
286,109021
580,109021
714310,109021
666,109028
1770,109028
356342,109028
619185,109028
326,109034
1505,109034
1659,109034
47223,109035
502442,109035
120,109040
707,109040
775,109042
1615,109042
654,109045
1602,109045
751405,109045
915989,109045
114,109068
409,109068
1191,109068
1376,109093
233027,109093
949433,109093
1557,109099
14977,109099
410903,109099
636694,109099
1018,109120
1210,109120
418,109127
502,109127
1103,109127
133,109129
1254,109129
1653,109129
878152,109129
1759,109157
1829,109157
2027,109157
516215,109157
1278,109178
38695,109178
344603,109178
1223,109190
1505,109190
1592,109190
616,109191
4920,109191
649,109196
1185,109196
106,109198
510,109198
524,109198
656,109198
227,109219
74065,109219
629737,109219
442,109226
588,109226
1488,109226
569011,109226
960,109234
1153,109234
552,109254
171903,109254
855103,109254
871456,109254
1709,109255
65274,109255
293,109279
667,109279
1834,109288
2101,109288
4979,109288
492441,109288
137047,109293
323344,109293
341414,109293
341419,109293
656,109297
1644,109297
1664,109297
295334,109297
169,109303
313,109303
751,109303
978,109303
169,109306
959,109306
1448,109306
811202,109306
515,109307
410903,109307
640,109312
1044,109312
448,109323
1044,109323
1617,109323
1863,109323
411,109327
1449,109327
362955,109327
929,109336
571874,109336
546,109340
627,109340
1215,109340
1696,109340
131,109348
236,109348
1590,109348
1848,109348
596,109352
686,109352
270445,109354
865411,109354
1244,109356
447290,109356
254402,109361
304000,109361
201669,109362
239816,109362
403,109368
480,109368
1788,109368
2025,109368
502,109369
3289,109369
5044,109369
778642,109369
257,109370
1006,109370
1629,109370
674231,109370
566,109374
619,109374
20717,109374
721,109386
144045,109386
101,109390
107,109390
277,109390
318,109390
926,109390
122675,109390
488477,109392
946179,109392
381,109400
1507,109400
221,109402
1785,109402
143,109403
297,109403
417,109403
1530,109403
306,109405
193868,109405
279258,109405
952129,109405
438,109417
656,109417
1097,109417
5568,109427
504949,109427
345,109439
1588,109439
827663,109439
420,109443
469,109443
1022,109443
1629,109443
148,109444
271,109444
353,109444
21835,109444
169,109446
215,109446
571,109446
1056,109447
1301,109447
1737,109447
5460,109447
169,109450
357,109450
367,109454
524528,109454
246,109456
690,109456
1952,109456
420,109461
72768,109461
1664,109469
942646,109469
159,109478
1598,109478
642429,109478
878907,109478
331,109480
1108,109480
1588,109480
1848,109480
155,109484
501,109484
554,109491
627,109491
289098,109491
437,109493
662,109493
1368,109493
1518,109493
176,109494
1299,109494
1626,109494
1557,109498
5438,109498
6610,109498
317293,109498
5148,109504
5569,109504
446314,109504
249,109514
870,109514
1642,109514
1794,109514
389,109520
2062,109520
747962,109520
875951,109520
532,109532
1367,109532
20309,109534
696041,109534
831898,109534
894690,109534
1108,109536
1698,109536
929,109546
908914,109546
292082,109548
953262,109548
1397,109551
565569,109551
530,109566
1615,109566
48273,109566
876958,109566
513,109569
1748,109569
126499,109573
199939,109573
542677,109573
565841,109573
374,109575
693531,109575
314,109578
1153,109578
662981,109578
244,109579
1426,109579
925,109582
1058,109582
1719,109588
949385,109588
140,109635
193,109635
661,109635
328751,109635
492,109642
870,109642
1626,109642
1287,109643
1457,109643
5246,109643
498247,109643
29,109656
2078,109656
652,109665
749,109665
648,109676
997,109676
5052,109676
120,109686
452,109686
1099,109686
849,109699
253216,109699
1461,109702
201669,109702
2122,109703
914113,109703
99,109707
136,109707
572,109707
1445,109707
4851,109735
545899,109735
700229,109735
868479,109735
1815,109739
440514,109739
20716,109742
186505,109742
193421,109742
520234,109742
275913,109754
402730,109754
101,109758
1127,109758
5280,109758
477,109759
480,109759
1528,109759
339304,109759
1664,109761
1967,109761
620,109765
1742,109765
227958,109771
959113,109771
532,109775
924204,109775
93,109783
597,109783
1527,109783
468772,109783
135585,109795
936198,109795
852,109800
320808,109800
379072,109800
487254,109800
622,109811
1277,109811
809031,109811
422,109813
932,109813
5280,109813
131,109816
1457,109816
158,109830
398,109830
641,109830
705,109830
424,109831
510,109831
1003,109831
281424,109831
200,109835
507,109835
110,109836
134,109836
307,109836
229733,109837
374610,109837
222,109838
6669,109838
616,109840
1194,109840
317293,109840
168,109842
2064,109842
1860,109855
394012,109855
457,109862
27401,109862
147750,109862
3717907,109862
6237035,109862
6237036,109862
7886690,109862
107,109890
249,109890
285,109890
514,109890
346,109891
444,109891
1101,109891
7210,109891
1785,109893
537554,109893
722,109900
1221,109900
1614,109906
27323,109906
1309,109912
160004,109912
369,109917
456124,109917
125,109920
695,109920
1475,109920
295506,109920
18,109936
150,109936
1802,109936
115,109951
511,109951
1902,109951
671721,109951
483,109959
1459,109959
1772,109959
5522,109959
1309,109969
699425,109969
1025,109982
1852,109982
238,109987
304000,109987
429207,109987
639200,109987
65007,109995
76082,109995
701,110005
1491,110005
670582,110005
64229,110013
431451,110013
483,110027
679,110027
5522,110027
3244,110036
98709,110036
90,110044
99,110044
4883,110044
330687,110044
1397,110052
1598,110052
1840,110052
56,110074
209,110074
492,110074
1164,110074
210,110093
560,110093
7210,110093
714310,110093
560,110097
1413,110097
209,110099
212,110099
527,110099
103,110115
172,110115
352,110115
1488,110115
198,110116
618,110116
469103,110116
824373,110116
1614,110123
1736,110123
4873,110123
4979,110123
238,110134
981,110134
1831,110138
636694,110138
152,110146
232,110146
357,110146
1445,110146
93,110148
104,110148
129,110148
379,110148
228,110157
1773,110157
40015,110157
458,110165
94789,110165
115,110167
403,110167
1609,110167
1085,110168
1301,110168
5460,110168
4929,110169
4980,110169
586,110186
5300,110186
940158,110186
225,110197
582,110197
721,110197
626259,110207
768334,110207
922671,110207
1599,110212
89408,110212
936198,110212
144,110213
554,110213
372176,110213
216,110216
362,110216
668,110216
1449,110216
211,110259
1439,110259
1967,110259
2023,110259
182456,110295
636694,110295
924204,110295
644,110305
855103,110305
90,110306
822972,110306
459,110313
1590,110313
1592,110313
93,110322
164,110322
566,110322
1644,110322
261724,110331
593844,110331
1426,110341
1772,110341
546816,110341
350,110353
421,110353
1357,110353
520234,110353
111,110357
155,110357
460,110357
469,110357
411,110365
603,110365
619,110365
446702,110365
132,110367
213,110367
215,110367
379,110367
593,110392
616,110392
250,110395
1062,110395
4743,110395
168262,110395
1831,110398
435218,110398
586,110399
1165,110399
724757,110399
276,110400
1718,110400
168262,110400
515296,110400
198,110413
204,110413
606,110413
732,110413
367,110425
882,110425
99828,110425
372,110428
545,110428
1291,110428
1329,110428
1507,110434
1558,110434
604507,110434
940173,110434
221,110442
297,110442
929,110442
461,110443
1834,110443
1696,110472
302105,110472
120,110475
139,110475
338886,110475
726200,110475
149,110478
154,110478
1258,110478
1295,110478
185,110490
1470,110490
429,110516
438,110516
532,110516
1960,110521
959113,110521
277,110527
1518,110527
1610,110527
1522,110530
626728,110530
188,110538
1404,110538
1439,110538
172,110557
211,110557
301,110557
111,110588
492,110588
1251,110588
1714,110588
1153,110593
381606,110593
1057,110598
341737,110598
402730,110598
498275,110598
367,110612
1337,110612
1381,110612
101,110613
130,110613
1043,110613
1228,110620
311297,110620
1421,110622
1740,110622
571,110623
655,110623
1049,110623
1494,110623
182666,110631
344894,110631
437,110632
496,110632
1098,110632
1744,110632
149,110638
553,110638
1670,110638
693,110649
872,110649
1114,110649
1685,110651
5078,110651
461,110657
1552,110657
5476,110657
530,110668
161893,110668
491005,110668
957825,110668
624,110671
1574,110671
722631,110671
238,110675
1108,110675
448,110678
501,110678
56,110684
246,110684
429,110684
1788,110684
246,110687
704,110687
442,110689
719,110689
1409,110689
1625,110689
104,110712
124,110712
219,110725
323,110725
1525,110725
32810,110729
607325,110729
375,110737
673,110737
1372,110737
21835,110737
5315,110759
269463,110759
911725,110759
949385,110759
346,110763
502,110763
335,110771
380,110771
474,110771
673,110771
366,110780
928134,110780
4248,110785
6702,110785
613284,110785
836,110791
1210,110791
315288,110791
40939,110796
307255,110796
220,110803
1367,110803
1811,110826
908914,110826
846,110836
387524,110836
491402,110836
687506,110836
147,110849
315288,110849
748075,110849
47265,110857
333701,110857
935498,110857
1101,110867
5460,110867
777760,110867
865276,110867
1020,110882
171499,110882
430847,110882
784884,110882
1015,110889
929489,110889
288,110891
321,110891
545,110891
4051,110891
121,110892
177,110892
980,110892
